word	sentiment
eitrig	-1.0
ekelerregend	-1.0
ekelhaft	-1.0
ekelhafte	-1.0
ekeln	-1.0
eklig	-1.0
ekstatisch	1.0
elefantös	0.7
elend	-1.0
elende	-1.0
elitär	-0.7
elitären	-1.0
eloquent	1.0
elternlos	-0.7
emanzipieren	0.7
emotionslos	-0.7
empören	-1.0
empörend	-1.0
empört	-1.0
empfänglich	1.0
empfehlen	1.0
empfehlenswert	1.0
empfindlich	-1.0
emsig	0.7
enden	-0.3
endgeil	1.0
energiegeladen	0.7
energisch	0.7
eng	1.0
engagiert	0.7
engstirnig	-1.0
entartet	-1.0
entbrennen	0.7
entfallen	-0.7
entfernen	-0.7
entflammen	0.7
entflammt	0.7
entfremden	-1.0
entfremdet	-0.7
entgegenhalten	-1.0
entgegenkommen	0.7
entgegenkommend	0.7
entgegenstellen	-0.7
entgeistern	-1.0
entgeistert	-1.0
entgleisen	-1.0
enthüllen	0.7
enthaltsam	0.7
entheben	-0.7
entheiligen	-1.0
enthusiastisch	1.0
entkräfigen	1.0
entkräftet	-1.0
entkriminalisieren	1.0
entlarven	-0.7
entlassen	-0.7
entlasten	0.7
entleert	-1.0
entmannen	-0.7
entmutigen	-0.7
entmutigend	-1.0
enträtseln	0.7
entrückt	0.7
entrüsten	-1.0
entrüstet	-1.0
entsagend	0.7
entsagungsvoll	0.7
entscheidungsunfähigen	-1.0
entschlüsseln	0.7
entschuldigen	1.0
entschwinden	-0.7
entseelt	-1.0
entsetzen	-1.0
entsetzlich	-1.0
entsetzt	-1.0
entsorgen	-1.0
entsorgt	-1.0
entspannen	1.0
entspannend	0.7
entspannt	0.7
entstellt	-1.0
enttäuschen	-1.0
enttäuschend	-1.0
enttäuscht	-1.0
entwürdigen	-1.0
entwürdigend	-1.0
entweihen	-1.0
entwirren	0.7
entwurzelt	-0.7
entzücken	1.0
entzückend	1.0
entzünden	-0.7
entzündet	-1.0
erbärmlich	-1.0
erbärmlicher	-1.0
erbarmen	1.0
erbarmungslos	-0.7
erbaulich	0.7
erbeben	-1.0
erbeten	0.7
erbitten	0.7
erbittern	-1.0
erbittert	-1.0
erblinden	-1.0
erbosen	-1.0
erbost	-1.0
erdichten	-0.7
erdogan	-1.0
erdoganistderhass	-1.0
erdrückend	-1.0
erdreisten	-0.7
erdulden	-1.0
ererbt	1.0
erfinden	-0.7
erfinderisch	1.0
erfolglos	-1.0
erfolgreich	1.0
erfolgsgewöhnt	1.0
erfolgsverwöhnt	1.0
erfolgversprechend	1.0
erfrechen	-1.0
erfreuen	1.0
erfreulich	1.0
erfrieren	-1.0
erfrischend	0.7
erfunden	-1.0
ergötzen	1.0
ergebnislos	-1.0
ergiebig	1.0
ergreifend	0.7
ergriffen	0.7
erhöhen	0.7
erhöht	0.7
erhaben	1.0
erhaltenswert	1.0
erheitern	1.0
erholen	1.0
erholsam	0.7
erholungsbedürftig	-1.0
erkälten	-1.0
erkältet	-1.0
erkühnen	-1.0
erkoren	1.0
erkranken	-1.0
erlöst	1.0
erlahmen	-0.7
erlauben	1.0
erlaucht	1.0
erledigt	-0.7
erleichtern	0.7
erleichtert	1.0
erleiden	-1.0
erleuchtet	1.0
erlogen	-1.0
ermüden	-1.0
ermüdend	-1.0
ermüdungsfrei	0.7
ermahnen	-1.0
ermatten	-1.0
ermordert-wurde	-1.0
ermuntern	1.0
ermunternd	0.7
ermutigen	1.0
ernüchtern	-1.0
ernennen	0.7
erniedrigen	-1.0
erniedrigend	-1.0
ernsthaft	0.7
erobern	1.0
erotisch	1.0
erpressen	-1.0
erprobt	1.0
erqickend	1.0
erquicklich	1.0
erregen	-1.0
erreichbar	0.7
ersaufen	-1.0
erschöpft	-1.0
erschüttern	-0.7
erschütternd	-0.7
erschüttert	0.7
erschlaffen	-1.0
erschleichen	-1.0
erschrecken	-1.0
erschreckend	-1.0
erschrocken	-1.0
ersehnen	0.7
erstaunen	1.0
erstaunlich	1.0
ersticken	-1.0
erstklassig	1.0
erstreben	0.7
erstrebenswert	1.0
ertauben	-1.0
ertragen	0.7
ertragreich	1.0
ertragsarm	-1.0
ertragsfähig	1.0
ertragssicher	1.0
ertrinken	-1.0
erwärmen	1.0
erwünscht	1.0
erwartungsvoll	1.0
erwerbslos	-0.7
erzürnen	-1.0
erzürnt	-1.0
erziehungsberechtigt	1.0
erzwingen	-1.0
eskalieren	-1.0
etabliert	0.3
ethisch	1.0
etlich	0.7
euphorisch	1.0
euphorisieren	1.0
evakuieren	-0.7
exaltieren	-1.0
exaltiert	-0.7
exemplarisch	0.7
exkommunizieren	-0.7
exkulpieren	1.0
explodieren	-0.7
expressiv	1.0
extrem	0.0
extremistisch	-1.0
exzellent	1.0
exzentrisch	-0.7
exzeptionell	1.0
exzessiv	-1.0
fähig	1.0
fälschlich	-1.0
förderlich	0.7
fördern	0.7
fördernd	0.7
förderungswürdig	1.0
förmlich	-0.7
fügen	1.0
führerlos	-0.7
führungsschwach	-1.0
füllig	0.7
fündig	1.0
fürbitten	0.7
fürchten	-1.0
fürchterlich	-1.0
fürsorglich	1.0
fürsprechen	0.7
fabelhaft	1.0
fabulieren	-0.7
facettenreich	0.7
fachbezogen	0.7
fachgerecht	1.0
fachkompetent	1.0
fachkundig	1.0
fackeln	-0.7
fade	-1.0
fadenscheinig	-1.0
fahrlässig	-1.0
fahrstuhlgerecht	1.0
fair	1.0
fallbezogen	0.7
falsch	-1.0
familienfeindlich	-1.0
familienfreundlich	1.0
familiengerecht	1.0
fanatisch	-1.0
fanatisieren	-1.0
fantasieren	-0.7
fantasievoll	1.0
fantastisch	1.0
faschistisch	-1.0
faseln	-1.0
fassen	0.0
fassungslos	-1.0
faszinieren	1.0
faszinierend	0.7
fasziniert	1.0
fatal	-1.0
faul	-1.0
faulen	-0.7
fckU	-1.0
fckafd	-1.0
fckantifa	-1.0
fckislam	-1.0
fcklinke	-1.0
fcknzs	-1.0
fckspd	-1.0
fehleinschätzen	-0.7
fehlerfrei	0.7
fehlerhaft	-1.0
fehlerlos	0.7
fehlgeschlagen	-1.0
fehlinterpretieren	-1.0
fehlleitend	-1.0
feierlich	1.0
feiern	0.7
feige	-0.7
fein	1.0
fein_geschnitten	0.7
feindlich	-1.0
feindschaftlich	-1.0
feindselig	-1.0
feinfühlig	-1.0
feingeistig	1.0
feingeschnitten	0.7
feingründig	1.0
feinnervig	-1.0
feinsinnig	1.0
feist	-1.0
feiste	-1.0
feixen	-1.0
felsenfest	0.7
fernhalten	-1.0
fertig	-1.0
fertig_machen	-1.0
fertigmachen	-1.0
fesseln	-1.0
fesselnd	0.7
fest	-0.7
festlegen	0.7
festlich	0.7
fetischisieren	-0.7
fetischistisch	-1.0
fett	-0.7
fettig	-0.7
fettleibig	-0.7
feuern	-0.7
feurig	0.7
ficken	-1.0
fickilanten	-1.0
fidel	1.0
fieberfrei	1.0
fieberhaft	-1.0
fies	-1.0
fiktiv	-1.0
filmbegeistert	1.0
filminteressiert	1.0
fingerfertig	1.0
fingieren	-0.7
fit	0.7
fixiert	-0.7
flatterhaft	-1.0
flatterig	-1.0
flau	-1.0
flegelhaft	-1.0
fleissig	0.7
flennen	-1.0
flexibel	1.0
flexiblisieren	0.7
flippig	-0.7
fluchen	-1.0
flunkern	-1.0
fluten	-0.7
folgenreich	-1.0
folgenschwer	-1.0
folgerichtig	1.0
folgsam	0.7
foltern	-1.0
foppen	-1.0
formschön	1.0
formvollendet	1.0
forsch	-0.7
fortekeln	-1.0
fortjagen	-1.0
fortpflanzungsfähig	0.7
fortschicken	-0.7
fortschreitende	-1.0
fotzen	-1.0
fröhlich	1.0
frösteln	-1.0
fragen	0.0
fraglich	-0.7
fragwürdig	-0.7
frappieren	-1.0
frappierend	1.0
frauenfeindlich	-1.0
frauenfreundlich	1.0
frech	-1.0
frei	0.7
freien	0.7
freigeben	0.7
freigebig	0.7
freigiebig	0.7
freiheitlich	0.7
freimütig	1.0
freisprechen	1.0
freiwillig	0.7
fremd	-0.7
fremdeln	-1.0
fremden	-1.0
fremdenfeindlich	-1.0
fremdgehen	-0.7
fremdtun	-1.0
frenetisch	0.7
freudig	1.0
freudlos	-1.0
freuen	1.0
freundlich	1.0
freundschaftlich	1.0
friedenserhaltend	0.7
friedfertig	1.0
friedlich	1.0
friedliebend	1.0
friedlos	-0.7
frieren	-1.0
frigid	-0.7
frigide	-0.7
frischen	0.3
frivol	-1.0
froh	1.0
froh_gestimmt	1.0
frohgemut	1.0
frohgestimmt	1.0
frohlocken	1.0
fronen	-0.7
frotzeln	-1.0
fruchtbar	0.7
fruchtlos	-0.7
frusten	-1.0
frustrieren	-1.0
frustriert	-1.0
fuchsig	-1.0
fuchsteufelswild	-1.0
fundiert	1.0
furchtbar	-1.0
furchterregend	-1.0
furchtlos	-0.7
furchtsam	-0.7
furios	0.7
gängeln	-1.0
göbeln	-0.7
gönnen	1.0
gönnerhaft	0.7
göttlich	0.7
göttliche_Gnade	0.7
günstig	0.7
gütig	1.0
gütlich	1.0
galant	1.0
gallenkrank	-1.0
gammelig	-1.0
gammlig	-1.0
gar	0.0
garantieren	0.7
geübt	0.7
geachtet	1.0
gebührenfrei	0.7
gebührenlos	0.7
gebeutelt	-0.7
gebildet	1.0
geboren	1.0
gebrechlich	-1.0
gebrochen	-0.7
geckenhaft	-1.0
gedankenlos	-0.7
gedankenverloren	-0.7
gedankenvoll	1.0
gedeihen	0.7
gediegen	0.7
gedrückt	-0.7
gedulden	0.7
geduldig	1.0
geehrt	1.0
gefährden	-1.0
gefährdet	-1.0
gefährlich	-1.0
gefällig	1.0
gefälscht	-1.0
gefühllos	-1.0
gefühlsarm	-1.0
gefühlskalt	-1.0
gefühlvoll	1.0
gefahrlos	0.7
gefangen_nehmen	-1.0
gefangennehmen	-1.0
gefasst	0.7
gefickt	-1.0
gefrässig	-1.0
gefragt	0.7
gegenstandslos	-0.7
gehässig	-1.0
gehaltvoll	1.0
geheim_halten	-0.7
geheimhalten	-0.7
geheimnisvoll	0.7
gehemmt	-0.7
gehoben	0.7
gehuldigt	1.0
geiern	-0.7
geil	0.7
Geil	0.7
geisseln	-1.0
geisterhaft	-1.0
geistesabwesend	-1.0
geistesgegenwärtig	1.0
geistesgestört	-1.0
geistesklar	1.0
geisteskrank	-1.0
geistig_behindert	-1.0
geistlos	-0.7
geistreich	1.0
geisttötend	-1.0
geizig	-0.7
gekünstelt	-0.7
geknickt	-0.7
gekränkt	-1.0
gelähmt	-1.0
gelackmeiert	-1.0
geladen	0.7
gelangweilt	-0.7
gelassen	0.7
geleert	-1.0
gelehrt	1.0
geliebt	1.0
gelingen	1.0
gelitten	0.7
geloben	0.7
gelobigen	1.0
gelobt	1.0
gelogen	-1.0
gelungen	1.0
gemässigt	1.0
gemütlich	1.0
gemütsvoll	1.0
gemein	-1.0
gemeingefährlich	-1.0
gemeinnützig	1.0
gemeinschaftsschädigend	-1.0
gemocht	1.0
genügend	0.7
genügsam	0.7
genehm	1.0
geneigt	1.0
generös	0.7
genervt	-1.0
genesen	1.0
genetischen Sondermüll	-1.0
genial	1.0
genialisch	1.0
genieren	-1.0
geniessen	1.0
genug	0.7
gepamperte	-1.0
gepflegt	1.0
geplagt	-1.0
gequält	-1.0
gerade_stehen	-1.0
geradlinig	1.0
geraten	1.0
gerecht	1.0
gerechtfertigt	1.0
gereizt	-1.0
gering	-0.7
geringfügig	-1.0
geringschätzen	-1.0
geringwertig	-1.0
gerissen	-0.7
germanisieren	-1.0
gerne	0.3
geruhsam	1.0
gesättigt	1.0
geschäftig	0.7
geschäftsschädigend	-0.7
geschäftstüchtig	0.7
geschätzt	1.0
gescheit	1.0
geschenkt	0.7
geschickt	1.0
geschieden	-0.7
geschmackvoll	1.0
geschockt	-1.0
geschult	0.7
geschunden	-1.0
gesellig	1.0
gesellschaftsunfähig	-1.0
gesetzestreu	0.7
gesetzlos	-0.7
gesetzt	0.7
gesichtslos	-0.7
gesinnt	0.7
gesittet	1.0
gespensterhaft	-1.0
gespenstig	-1.0
gespenstisch	-1.0
gespickt	-1.0
gespielt	-1.0
geständig	0.7
gestört	-1.0
gestehen	-0.7
gesteinigt	-1.0
gestorben	-1.0
gestreng	-0.7
gestresst	-1.0
gesucht	1.0
gesund	1.0
gesunden	1.0
gesundet	1.0
gesundheitsabträglich	1.0
gesundheitsdienlich	1.0
gesundheitsförderlich	1.0
getrauen	0.7
getreu	1.0
gettoisieren	-1.0
gewähren	0.7
gewährleisten	0.7
gewaltbereit	-1.0
gewaltbereite	-1.0
gewaltfrei	1.0
gewaltlos	1.0
gewaltsam	-1.0
gewalttätig	-1.0
gewandt	0.7
gewichst	-1.0
gewieft	1.0
gewinnbringend	1.0
gewinnen	1.0
gewinnend	0.7
gewissenhaft	1.0
gewissenlos	-1.0
gewitzt	1.0
gewogen	1.0
gezähmt	0.7
geziert	-1.0
gezwungen	-0.7
gieren	-0.7
gierig	-1.0
giften	-1.0
giftfrei	1.0
gigantisch	1.0
glänzen	1.0
glänzend	0.7
glücklich	1.0
glücklos	-1.0
glückreich	1.0
glückstrahlend	1.0
glühend	0.7
glühender	-1.0
glanzlos	-0.7
glanzvoll	0.7
glaubhaft	1.0
glaubwürdig	1.0
gleichgültig	-0.7
gleichgeschaltet	-1.0
gleichgesinnt	-1.0
glimpflich	1.0
glorifizieren	1.0
glorreich	1.0
gnädig	0.7
gnadenlos	-0.7
gnomenhaft	-1.0
goldig	0.7
gottlos	-1.0
goutieren	0.7
grämen	-1.0
grässlich	-1.0
grölen	-1.0
grössenwahnsinnig	-1.0
grüblerisch	-1.0
grün	0.0
gründlich	1.0
grüner_Star	-0.7
graben	-0.3
gradlinig	1.0
graduieren	0.7
graduiert_werden	0.7
grandios	1.0
granteln	-1.0
grantig	-1.0
grassieren	-1.0
grassiert	-1.0
gratulieren	1.0
grau	-0.7
grauen	-0.7
grauenerregend	-1.0
grauenhaft	-1.0
grauenvoll	-1.0
grauer_Star	-0.7
grausam	-1.0
grausen	-1.0
grausig	-1.0
graziös	1.0
greinen	-1.0
grenzenlos	0.7
grenzoeffnung	-1.0
griesgrämig	-1.0
griffig	1.0
grimassieren	-0.7
grimmig	-1.0
grinsen	1.0
großmäulig	-0.3
grob	-0.7
grobschlächtig	-1.0
groggy	-1.0
grollen	-1.0
gross	0.7
grossartig	1.0
grossherzig	1.0
grosskotzig	-1.0
grossmäulig	-1.0
grossspurig	-1.0
grosszügig	0.7
grotesk	-1.0
grummeln	-1.0
grundlos	-0.7
gruselig	-1.0
gruseln	-1.0
gut	1.0
gut_aufgelegt	1.0
gut_betucht	0.7
gut_gelaunt	1.0
gut_geraten	1.0
gut_tun	0.7
gutbetucht	0.7
guter_Mut	1.0
gutes_Gewissen	1.0
gutgelaunt	1.0
gutgemeint	0.7
gutgeschrieben	0.7
gutgläubig	-0.7
gutheissen	0.7
gutherzig	1.0
gutmütig	1.0
gutsituiert	0.7
guttun	0.7
häßlichste	-1.0
hämisch	-1.0
hänseln	-1.0
hässlich	-1.0
höfisch	0.7
höflich	1.0
höhen	0.7
höherqualifizieren	0.7
höhlt	-1.0
höhnen	-1.0
höhnisch	-1.0
höllisch	-1.0
hören	0.0
hübsch	1.0
habilitieren	0.7
habilitiert_werden	0.7
halbherzig	-0.7
halluzinieren	-0.7
halt´s	-0.7
haltbar	1.0
haltlos	-0.7
handfest	1.0
handgreiflich	-1.0
handhabbar	0.7
handlich	0.7
handlungsfähig	1.0
handlungsunfähig	-1.0
hanebüchen	-1.0
harmonisieren	0.7
harsch	-0.7
hart	0.7
hartes	-1.0
hartgesotten	-1.0
hartherzig	-1.0
hassen	-1.0
hasserfüllt	-1.0
haushalten	0.7
hedonistisch	-0.7
hehr	1.0
heil	1.0
heilfroh	1.0
heillos	-0.7
heimatlos	-0.7
heimatverbunden	0.7
heimelig	1.0
heimlich	-0.7
heimsuchen	-1.0
heimtückisch	-1.0
heimzahlen	-1.0
heischen	-1.0
heiser	-0.7
heiss	0.7
heiter	1.0
hektisch	-1.0
heldenhaft	0.7
helfen	0.7
hell	0.7
hellwach	0.7
hemmungslos	-0.7
herablassend	-0.7
herabsehen	-0.7
herabsetzen	-1.0
herabstufen	-0.7
herabwürdigen	-1.0
herausekeln	-1.0
herausragend	1.0
herbeizitieren	-0.7
hereinlegen	-0.7
heroisch	0.7
herrenlos	-0.7
herrisch	-1.0
herrlich	1.0
herumfuhrwerken	-0.7
herumhacken	-1.0
herumhuren	-1.0
herumtreiben	-1.0
herumzicken	-1.0
heruntergekommen	-1.0
herunterkanzeln	-1.0
heruntermachen	-1.0
herunterspielen	-1.0
herunterstufen	-0.7
hervorragend	1.0
herzbewegend	0.7
herzergreifend	0.7
herziehen	-1.0
herzitieren	-0.7
herzkrank	-1.0
herzlich	1.0
herzlos	-1.0
herzzerreissend	0.7
hetzen	-1.0
hetzerisch	-1.0
hetzerische	-1.0
heucheln	-1.0
heuchlerisch	-1.0
heuchlerischem	-1.0
heulen	-1.0
heulst	-1.0
high	-0.7
hilflos	-0.7
hilfreich	1.0
hilfsbereit	1.0
himmlisch	1.0
hinausschmeissen	-1.0
hinauswagen	0.7
hinauswerfen	-1.0
hinauszuonanieren	-1.0
hinderlich	-1.0
hindern	-0.7
hineinknien	-0.7
hinfällig	-1.0
hinfallen	-0.3
hingebungsvoll	0.7
hingerichtet	-1.0
hingerissen	0.7
hinkriegen	0.3
hinnehmen	-0.7
hinreichend	0.7
hinreissend	1.0
hintanstellen	-0.7
hinterfotzig	-1.0
hinterfragen	-0.7
hintergehen	-0.7
hintergründig	1.0
hinterhältig	-1.0
hinterhältiger	-1.0
hinterlistig	-1.0
hinterrücks	-1.0
hintertreiben	-0.7
hinwegsehen	-0.7
hinwegsetzen	-0.7
hirnlos	-1.0
hirnlose	-1.0
historischer_Krieg	-1.0
hitzig	-1.0
hoch	0.7
hoch_begabt	1.0
hochachten	1.0
hochbegabt	1.0
hochdotierten	-1.0
hochfliegend	-0.7
hochgelobt	1.0
hochkarätig	1.0
hochklassig	1.0
hochkriminell	-1.0
hochleben_lassen	1.0
hochnäsig	-0.7
hochpuschen	-0.7
hochrangig	0.7
hochsommerlich	0.7
hochstilisieren	-0.7
hochtrabend	-0.7
hochwertig	1.0
hochzufrieden	1.0
hochzupuschen	-0.7
hoffähig	1.0
hoffen	0.7
hoffnungsfroh	1.0
hoffnungslos	-1.0
hoffnungsvoll	1.0
hofieren	0.7
hohl	-0.7
hold	1.0
honett	1.0
honorabel	1.0
honorieren	0.7
huldigen	-1.0
human	1.0
humanitär	1.0
humorig	1.0
humoristisch	0.7
humorlos	-1.0
humorvoll	1.0
hungern	-1.0
hungrig	0.7
huren	-1.0
hypernervös	-1.0
hypersensiblisieren	1.0
hysterisch	-1.0
hysterischer_Anfall	-1.0
ideal	1.0
idealistisch	1.0
ideenlos	-0.7
ideenreich	1.0
ideologiefrei	0.7
idiot	-1.0
idiotenhaft	-1.0
idiotisch	-1.0
idyllisch	1.0
ignorant	-1.0
ignorieren	-0.7
illegal	-1.0
illegitim	-1.0
illoyal	-1.0
illusionär	-1.0
illusionslos	-1.0
illusorisch	-1.0
imageträchtig	1.0
imaginär	-1.0
immigrant	-1.0
immun	1.0
impertinent	-1.0
imponierend	1.0
imposant	1.0
impotent	-0.7
in_Frage_stellen	-0.7
inadäquat	-1.0
inakzeptabel	-1.0
inbrünstig	1.0
indifferent	-1.0
indigniert	-1.0
indirekt	-0.7
indiskret	-0.7
indisponibel	-0.7
indizieren	-1.0
indoktriniert	-1.0
infam	-1.0
infizieren	-0.7
inflationär	-1.0
informiert	0.7
infragestellen	-0.7
inhaltsleer	-0.7
inhaltslos	-0.7
inhuman	-1.0
inkompetent	-1.0
inkompetente	-1.0
inkompetenter	-1.0
inkonsequent	-1.0
inkorrekt	-1.0
innerer_Kampf	-0.7
innerer_Konflikt	-0.7
innig	1.0
inplausibel	-1.0
inspirieren	1.0
instabil	-1.0
instandhalten	0.7
integer	1.0
integrativ	1.0
integrieren	0.7
intellektuell	0.7
intelligent	1.0
interessant	1.0
interesselos	-0.7
interessenlos	-0.7
interessieren	1.0
interessiert	1.0
intersexuell	-1.0
intolerant	-1.0
intrigant	-1.0
intrigieren	-1.0
introvertiert	-1.0
intus	-1.0
ironisch	-0.7
irrational	-1.0
irre	-1.0
irreal	-1.0
irreführend	-1.0
irregeleitet	-0.7
irregulär	-1.0
irren	-1.0
irresein	-1.0
irritierend	-1.0
irritiert	-0.7
irrsinnig	-1.0
irrtümlich	-1.0
irrwitzig	-1.0
islamisieren	-0.7
islamisiert	-1.0
islamisierung	-1.0
isolieren	-0.3
jähzornig	-1.0
jämmerlich	-1.0
jagen	-0.7
jammern	-1.0
jauchzen	1.0
jeck	-1.0
jovial	0.7
jubeln	1.0
jubilieren	1.0
juchzen	1.0
judenfeindlich	-1.0
kämpferisch	1.0
kärglich	-0.7
käuflich	-1.0
körperbehindert	-1.0
körperlich_beeinträchtigt	-1.0
körperlich_behindert	-1.0
körperliche_Beeinträchtigung	-1.0
körperliches_Wohlgefühl	1.0
kühl	-0.7
kühn	0.7
kümmerlich	-1.0
kümmern	0.7
kündigen	-0.7
kackbratze	-1.0
Kackbratze	-1.0
kackbratzen	-1.0
Kackbratzen	-1.0
kackhaufen	-1.0
kalkulierbar	0.7
kalt	-0.7
kaltblütig	-1.0
kaltherzig	-1.0
kaltschnäuzig	-1.0
kaltstellen	-0.7
kameradschaftlich	1.0
kampferfahren	0.7
kampferprobt	0.7
kampfeslustig	-1.0
kampflos	-1.0
kampflustig	-1.0
kanacke	-1.0
kanacken	-1.0
kanakisch	-1.0
kapitulieren	-0.7
kapriziös	-1.0
kaprizieren	-0.7
kaputtgehen	-0.7
kaputtgelogen	-1.0
kaputtgemacht	-1.0
kastrieren	-0.7
katastrophal	-1.0
kauzig	-1.0
keck	0.7
keifen	-1.0
keifig	-0.7
keimfrei	0.7
kenntnislos	-1.0
kenntnisreich	1.0
kerngesund	1.0
keuchen	-0.7
keusch	1.0
kichern	1.0
kiebig	-0.7
killst	-1.0
kinderfeindlich	-1.0
kinderfreundlich	1.0
kindhaft	-0.7
kindisch	-0.7
kindisch-naiven	-1.0
kirchliche_Hochzeit	0.7
kirchliche_Trauung	0.7
kläffen	-1.0
kläglich	-0.7
klären	0.7
klügsten	1.0
klagen	-1.0
klammheimlich	-0.7
klappen	0.3
klapperdürr	-0.7
klapprig	-0.7
klar	1.0
klasse	1.0
klatschen	-0.7
klatschsüchtig	-0.7
kleben	-0.3
kleinbürgerlich	-0.7
kleinlaut	-0.7
kleinzuhalten	-0.3
kleinzuhalten-	-1.0
klischeehaft	-1.0
klug	1.0
knallen	-1.0
knallhart	-0.7
knapp	-0.3
knatschig	-1.0
knauserig	-0.7
knausrig	-0.7
knickerig	-0.7
knickrig	-0.7
knochentrocken	-0.7
knorke	1.0
knotig	-1.0
knuffig	0.7
kollabieren	-0.7
kollegial	0.7
komatös	-1.0
komfortabel	0.7
komisch	-0.7
kommunikationsfreudig	1.0
kommunikativ	1.0
kommunistenfrei	-0.7
kompetent	1.0
komplikationslos	0.7
kompliziert	-0.7
kompromissbereit	0.7
kompromittieren	-1.0
konfliktfähig	1.0
konfliktfrei	0.7
konfliktlos	0.7
konform	1.0
konfus	-0.7
kongenial	1.0
konkurrenzfähig	1.0
konsequent	0.7
konspirativ	-0.7
konspirieren	-0.7
konsternieren	-1.0
konstruktiv	1.0
kontaktarm	-0.7
kontaktfreudig	1.0
konterkarieren	-0.7
kontrovers	-1.0
konvertieren	0.7
konzentriert	1.0
konzeptionslos	-0.7
kopflos	-0.7
korpulent	-0.7
korrekt	1.0
korrigieren	0.7
korrumpieren	-1.0
korrupt	-1.0
korruptionsfrei	1.0
kostbar	1.0
kostengünstig	1.0
kostenintensiv	-1.0
kostenlos	0.7
kostspielig	-1.0
kotzen	-1.0
kränkeln	-0.7
kränkelnd	-1.0
kränken	-1.0
kränklich	-1.0
krümmen	-1.0
krüppelhaft	-0.7
krüppelig	-0.7
krachen	-1.0
kraftlos	-0.7
kraftvoll	0.7
krakeelen	-1.0
krampfhaft	-0.7
krampfig	-0.7
krank	-1.0
kranke	-0.3
kranken	-0.7
krankenhausreif	-1.0
krankhaft	-1.0
krass	0.7
kratzen	-1.0
kreativ	1.0
krebsen	-0.7
krebskrank	-1.0
kriechen	-0.7
kriecherisch	-1.0
kriegerisch	-1.0
kriegsfrei	0.7
krimigranten	-1.0
kriminalisieren	-1.0
kriminalitätsfrei	0.7
kriminell	-1.0
kriminelle_Handlung	-0.7
krisenerfahren	1.0
krisenerprobt	1.0
krisenerschüttert	1.0
krisengebeutelt	1.0
krisengeschüttelt	1.0
kritisieren	-1.0
kroch	-1.0
krude	-1.0
krumm	-1.0
krumm_nehmen	-1.0
krumme Nase	-1.0
krummnehmen	-1.0
kujonieren	-1.0
kulturlos	-0.7
kumpelhaft	0.7
kundig	1.0
kungeln	-0.7
kunstbegeistert	1.0
kunstfertig	1.0
kunstinteressiert	1.0
kunstvoll	1.0
kurios	-1.0
kurzsichtig	-0.7
kurzweilig	1.0
kuschen	-0.7
lächeln	1.0
lächerlich	-1.0
lächerliste	-1.0
lädieren	-1.0
lädiert	-1.0
lähmen	-1.0
lärmfrei	1.0
lässig	0.7
lästern	-1.0
lästig	-1.0
läutern	1.0
löblich	0.7
löschen	-0.7
lügen	-1.0
lügnerisch	-1.0
lümmel	-1.0
lümmelhaft	-1.0
lüstern	-0.7
labern	-1.0
labil	-1.0
lachen	1.0
lachhaft	-1.0
lahm	-1.0
laienhaft	-1.0
lamentieren	-1.0
langsam	-0.7
langweilen	-1.0
langweilig	-1.0
langzeitarbeitslos	-0.7
lasch	-0.7
lasten	-1.0
lasterhaft	-1.0
lasziv	-1.0
latent	-0.7
launenhaft	-1.0
launig	-1.0
launisch	-1.0
lausbübisch	0.7
lausbubenhaft	0.7
lauter	1.0
lautstark	-0.7
lebendig	0.7
lebensbejahend	1.0
lebenserfahren	1.0
lebensfähig	1.0
lebensfern	-1.0
lebensfroh	1.0
lebenslänglich	-1.0
lebenslustig	1.0
lebensmüde	-1.0
lebenstüchtig	1.0
lebensunfähig	-1.0
lebensuntüchtig	-0.7
leberkrank	-1.0
lebhaft	0.7
leblos	-1.0
leer	-1.0
leergefressen	-1.0
legalisieren	0.7
legendär	1.0
legendenhaft	1.0
leger	-0.7
legitim	1.0
legitimieren	0.7
lehrerhaft	-1.0
lehrreich	1.0
leichtfüssig	1.0
leichtfertig	-1.0
leichtsinnig	-1.0
leid_tun	-1.0
leiden	-1.0
leidend	-1.0
leidenschaftslos	-0.7
leider	-1.0
leidgeplagt	-1.0
leidgeprüft	-1.0
leidig	-1.0
leidtragend	-1.0
leidvoll	-1.0
leimen	-0.7
leistungsfähig	0.7
lernfähig	1.0
lesbar	1.0
lesenswert	1.0
liberal	0.7
libidonös	-1.0
liderlich	-1.0
lieb	1.0
lieben	1.0
liebenswürdig	1.0
liebenswert	1.0
liebesfähig	1.0
liebevoll	1.0
liebhaben	1.0
lieblich	1.0
lieblos	-0.7
liebreizend	1.0
liederlich	-1.0
limitiert	-1.0
linientreu	1.0
linken	-0.7
linkisch	-1.0
links-faschistischer	-1.0
linksextrem	-1.0
linksextremistisch	-1.0
linksgestricktem	-1.0
linksgestrickten	-1.0
linksgestricktes	-1.0
linkslastig	-1.0
linksradikal	-1.0
literaturbegeistert	1.0
literaturinteressiert	1.0
loben	1.0
lobenswert	0.7
lobpreisen	1.0
locker	0.7
logisch	1.0
lohnend	1.0
lohnenswert	1.0
losbrüllen	-1.0
loslachen	1.0
lossagen	-1.0
lossprechen	1.0
loswerden	-1.0
loyal	1.0
luderhaft	-1.0
luegenpresse	-1.0
lukrativ	1.0
lumpig	-1.0
lungenkrank	-1.0
lungerten	-1.0
